tweet_id	labels	author	data
1960449828	worry	steve_nicholls	.@daveharte ... and now I wish I hadn't
1960449843	worry	LeandraJuliana	@sole_investor  how....no phone
1960450455	neutral	zwineb	I feel like... I'm not gonna make it this year
1960450476	neutral	Lyngay	Wow, a drive-by done by rappers mad they were kicked out of Spiros? http://bit.ly/Ik6KF
1960450682	hate	georgiaknowles	i hate history coursework sooo much
1960450705	worry	rawrdinosaurz	Friday is the new Thursday
1960450835	worry	Ginotta78	@JonathanRKnight i wish i  would in california.....i m so sad
1960450938	sadness	jamiebball	My modem has been offline for a week now... God bless the 3g network. Tim just left... Again!! May schedule has been brutal
1960451048	love	NikkiD13	Watching French Open tennis - sad to see Venus make an early exit this morning!
1960451278	sadness	pohelia	Wants to go sit in a park but should really be painting the bathroom
1960451378	sadness	chelseakent	going to funeral today for friend and classmate who died in a car wreck last Friday
1960451391	sadness	heartsxheather	whenever it rains it's so hard to get motivated
1960451739	neutral	tommsinclair	Anyone know a good PNG compression tool for OS X? Tried PNGCrush but it just doesnt run
1960451786	worry	trinityl	is sad she got her plans cancled
1960452123	hate	Tonjesimplelife	just got a haircut, NOT happy!
1960452919	happiness	CC_Cassin	@GlasgowGooner Boo  well its good fun tho.. sucks if u cant get cards.. I finished 10th in last nights #tpt I took @street out LOL
1960452956	neutral	ashlux	Is there a cvs equivalent to &quot;git status&quot;?
1960453722	worry	hannah894	is SO frustrated!!! I'm stuck at home without any transportation to the global god conference!!! Ahh
1960453760	relief	VahNessah	TGIF... this &quot;short&quot; week has been wayyyyyy too long
1960453848	neutral	astridandrene	@SWFLmoms We went not so long ago. I used to go when I was a little kid. Back then there were TONS of teeth. Now, not so many at all!
1960454225	sadness	BlytheX	I wish yesterday was Friday
1960454379	empty	FlashBack1968	@DeAnnLR :::just got it cut yesterday  http://twitpic.com/66ncy
1960454526	happiness	KaraSaysSo	@HansenBanana Kayyy XD Yeah, everyone always talks about the part where the dog dies  I need to find a movie that you haven't seen now XD
1960454646	love	anguillabeaches	inside on a beautiful day!
1960454836	worry	LionPebs	Worried about friend
1960455427	worry	elizacrunk	Woke up early! Still sick
1960455495	relief	milliewalsh	is HOT. Just done some late spring cleaning! About to settle down with a book i can barely read, left my glasses at my mums
1960455779	relief	zangelle1	Chirstina said shes gunna twitter more ...no more partners
1960455844	neutral	_ophelia	@_laertesgirl Ohh of course. She did stop once though, end of Dream. John Woodvine &amp; Zoe Thorne, only ones not signed my programme
1960455918	sadness	Shinybiscuit	:O Looking through my old stuff and found a record from my old band! Well,a band that I was in for about a month. Ever heard of  ?
1960455972	sadness	AppleJuice1234	going to eat with my aunt soooon, not getting ready just changing.   i hope today is a goood day  idk i miissss himm
1960456030	worry	johnfurst	@GregDigneo: Your mail server just rejected a simple, plain reply to you as potential spam/virus threat. Not Good
1960456079	happiness	lorikdd	Broke my carafe  went to Starbucks for my caffiene fix and the lights go out...just for a sec but are you kidding me..got to laugh. Ha!
1960456096	neutral	simplymac29	Me + court =
1960456136	worry	snukembears	Ok this is a lot more boring then I thought  and matt has me on lockdown bc of moolah...
1960456900	worry	LauraLk3	Science, History And maths.. its so nice outside
1960456936	worry	HeyitsLezlie	it's 8a and i'm already dressed  but we're on set today so let the real fun begin!!! lights! camera! action!
1960457038	neutral	davidd843	@HockeyGal78 yeah back to work  I get out at 3:30 so it's not that bad
1960457407	neutral	SmorWig	@EmilyenFrance Oooo look who got a pic!  So much for swimming today
1960457645	neutral	laurlita	@agrinavich This is late, but I was actually in the spelling bee back in the day. I got eliminated in state finals though.
1960457648	worry	summer_g	iProcrastinate: This is by far my #1 character flaw. Gotta session at 11 and I don't want to emerge from my covers.
1960457675	neutral	zachflauaus	Note to self: never ever leave the MacBook Pro on the stupid iCurve. It fell off.
1960457767	worry	FRaphael	I wish I was in dallas with the kiddnation family
1960457865	happiness	livefires	@GothLitChic It's too nice to be inside
1960458164	happiness	adamsimons	@aligomm wow! How cool is that! or was I guess, I have 18 now  haha get another follower!
1960458328	sadness	Evolved_Aries	@CEO_INTHEMAKING :aw
1960458524	sadness	angelcano	The CD  player in my car is broken.  So much for listening to my Kidz Bop Happy Meal CD.
1960458526	neutral	siokyin	gonna be in bed soon as Friday's over soon,   would like to plug in!!
1960458916	neutral	jessifresh	going drinking tonight... drinking away the blues......
1960459566	fun	amvald01	Good Morning. It's Friday and the start of my work week  But... Lakers are going to take the 4th W tonight. Woohoo GO LAKERS!!!!
1960459596	empty	B_Style_P	@youngstud07 I found it, I added it, but it's still blocked!
1960460013	neutral	sdrchaits	browsing nd watching barca win da champs league
1960460076	neutral	katiecamie	That damn money sign. Ugh.
1960460262	sadness	sodrumming	bored well its not like any one can see this i havent got any friends
1960460785	happiness	Shatae	Vacation over!!!  Looking forward to the next one........
1960461027	sadness	NoteRobot	(@zachflauaus) Note to self: never ever leave the MacBook Pro on the stupid iCurve. It fell off.
1960461187	sadness	amalbog	feels not good at all
1960461240	sadness	Abieeee	Last day for seniors bye bff
1960461627	happiness	CrazedSuperMOM	Off to work. My last day. Get to walk around and out-process. I am very happy to be one step closer to what I really want to do, but  2.
1960461639	surprise	zazaty	@lynnisnotgay tsk baddie. imissmonkeh today
1960462908	worry	EmmaaCluniee	Going To the dentist
1960463164	empty	jcpwee	25 hours and counting.
1960463668	worry	purekrystalmeth	I'm scared to set the pw on my BB bc I might forget it &amp; end up losing all my data. But yet I have financial info on it. Catch 22
1960464262	neutral	JunkRoxxx	@DGNY I'm ready homie..actually ima be working
1960464904	worry	blueeyesblur	@8short_stack8 mady were did u go?  truck did u run away?
1960464921	fun	EvaBeaverr	just spent all day putting up a trampoline but is now too tired to use it...  it is very cool though!!
1960465215	surprise	xxxmybullet	jake thomas looks so precious :'( i hate when they say &quot;there it is i see the white light&quot; in every ghost whisperer show
1960465264	happiness	redheadlindsay	@emily859 Glad to hear the weather's nice.  It's rained just about every day for the last five days.  Not fun for exploring
1960465414	sadness	normalguyguide	@HilaryKennedy i would share mine. but i have no hair
1960466081	happiness	rosagil	@Xanthetwirls I only saw urs by chance. Who else would have that name! Think I'll b missing 2nite too.  Thank god for YouTube.
1960466356	sadness	UtahPersonals	W4M: No clever headline, Sorry  (Salt Lake City) 29yr http://tinyurl.com/mpoghc
1960466725	worry	lalayu	@akomuzikera HAHAHAHAHAH I thought I was following you already..I don't know what happened. sorry ha?
1960466758	worry	DeeTenorio	@maya_banks &quot;Something must be wrong. Only found 17 July Harl/Sil books I wanted
1960466847	worry	ariesta1988	@BrittanyHauff Jz local movie here. The title's virgin 2 :p actually i feel not so good. So tired n dizzy
1960466934	worry	Katleavixen	sitting thinking how warm it is and wishing it wasnt so! Has so many things to sort out its driving me bonkers
1960466946	neutral	dopegirlfresh	@shopbatty  you may have to email the tech support ppl. that's odd.
1960467003	sadness	NillaLove	Happy Sammy is going 2 here 2morrow!! But unfortunatly I'm not gone be able 2 go 2 the club he performing @
1960467071	worry	mazygracey	i hate my life big time its sooo poop gode i ould cry
1960467237	hate	AnasuyaRC	Tweetiful people, I am sick.
1960467577	sadness	KPRamirez	just woke up, its laura's last full day here  Last night we watched embarrassing home movies
1960467838	enthusiasm	redheadeddiva	@capitaln Um...no  We will most likely be inside a lot, maybe the skirt will work!
1960468056	worry	bsgper4	Charley horses in both legs all night. What the fuck?
1960468415	sadness	bigsmooth433430	Heading to the gym.  The group of guys that USED to go with me has all quit...well, except for Brandon.   Makes me terribly sad
1960468669	worry	xtrahmxwohld	sinus congestion is making thinking straight difficult
1960468825	hate	captainboo	@VVbrown It just sucks that I'm stuck in an office  but I have you at Selfridges to look forward too.
1960468830	relief	shiningcher	@jackiejewel ohh yeahh with the showcase he said his artist will be outta town  so keep me posted as to the next one
1960468892	worry	kaushal	damn! got caught eating my Cadbury Temptations by the brother. Last 6 pieces gone  will get Bournville next time. u have to earn it!
1960469291	worry	DaniCali522	@tarynantoniou where are you going tonight?!
1960469335	sadness	SniffapaloozaKA	Nothing like yoga to clear the mind and make you realize how crappy things really are
1960469576	fun	jarrelt	@mhisham hahaha tempting! but nvm la. i'm quite a klutz.  i actually fare better with my hp cam LOL
1960469737	happiness	shaynamarie09	chillin at home for the day yippee...wish @youngives was here to keep me company
1960469995	neutral	clockworkange	my 21month daughter's seperation anxiety is intense. it's killing me. i cant leave her sight without her breaking into an anxiety attack
1960470367	surprise	DarianMarie43	Damnation. I just woke up.
1960470494	neutral	BreathlessDebby	@officialcharice Hey Charicee! How are u? Are you going to come to Italy again? please tell me yes
1960470693	worry	caraaaaaa	Going to meet the new family I'm babysitting for... Wish I was still sleeeeping
1960470707	enthusiasm	CorCorjdore	I have myself barely 4 hrs of sleep and the Lord blessed me with what feels like 8, but it came with a sore throat  pumpin out this paper!
1960470985	hate	darsilee21	@Andy_Hawk @andy_sims works sucks without being able to stream KWOD
1960471056	sadness	meganleung	GAWD!. If only that dream actually happened last night....
1960471338	neutral	bethan_182	@TheCavalry I'm at work
1960471609	hate	_peaches	i hate feeling like this about him  i need a break away from everyone... as soon as exams are over i'm defo off to portsmouth for a bit
1960471845	fun	JaiMurali	did U watch the spelling bee contest ? winner: Kavya Shivshankar ! Impressive performance - i had not even heared most of the words b4
1960471934	sadness	MaryCertad	last day working for Tend
1960472012	sadness	rrodrigues823	my ipod came back to me after visits to cali, china, and alaska...but its at home and im @ work...
1960472058	sadness	semi234	is *ugh* what a miserable looking day. 54 degrees. Where did summer go?
1960472282	sadness	heeereeesjonny	spent all morning watching Eddie Izzard's Glorious! SO funny... realli shud hav studied thou...
1960472412	surprise	patchh	@beamatti Ayy.  Okayyy. It was nice seeing you kanina ! :&gt; I like your hair. :&gt;
1960472543	worry	cezarmaroti	@vladalexa I have a Palm now. I would like an HTC HD, but it costs 3 times more than my phone
1960472599	worry	AppleCharlee	Grrr, I can't even practice Trumpet or vocals because my glands in my neck hurt too much! Guitar it is then.
1960472644	worry	Pezzzzer	is abit happier at the thought that Ashleigh &amp; Loocie with be here soonish, but sad to miss her S-ane  ;)
1960472893	sadness	e_noir	gutted!!! vodafone wont repair my faulty Samsung Omnia due to non existent water damage  grrrrr
1960472950	surprise	ang_w	One load of washing put away, and another load on. Amazing how the house doesn't look any better for all my efforts
1960473109	worry	whineandchz	I am never going to get these pictures taken
1960473115	worry	chrissnell	Just had another Army-provided root canal. Not fun. I'm starving and craving lunch at Paloma Blanca. That's a long way from here.
1960473317	sadness	JoeCascio	Just started raining in earnest... guess golf is off for today...
1960473783	surprise	ZanTruluck	&quot;yeah them men love them blowjobs&quot; -something you never want to hear your grandma say over breakfast talkin about charles barkley
1960473858	neutral	betterisxoneday	I woke up with a sore throat  Work tonight. Grad practice in the morning, hanging with family, then GRADUATING FROM HIGH SCHOOL
